"Friday,-August-30-2024-19:03:33",99429
"Friday,-August-30-2024-19:03:34",99439
"Friday,-August-30-2024-19:03:35",99422
"Friday,-August-30-2024-19:03:35",99426
"Friday,-August-30-2024-19:03:36",99429
"Friday,-August-30-2024-19:03:36",99431
"Friday,-August-30-2024-19:03:37",99424
"Friday,-August-30-2024-19:03:38",99436
"Friday,-August-30-2024-19:03:38",99422
"Friday,-August-30-2024-19:03:39",99435
"Friday,-August-30-2024-19:03:39",99420
"Friday,-August-30-2024-19:03:40",99429
"Friday,-August-30-2024-19:03:41",99426
"Friday,-August-30-2024-19:03:41",99426
"Friday,-August-30-2024-19:03:42",99429
"Friday,-August-30-2024-19:03:43",99431
"Friday,-August-30-2024-19:03:43",99430
"Friday,-August-30-2024-19:03:44",99428
"Friday,-August-30-2024-19:03:44",99424
"Friday,-August-30-2024-19:03:45",99422
"Friday,-August-30-2024-19:03:45",99435
"Friday,-August-30-2024-19:03:46",99437
"Friday,-August-30-2024-19:03:47",99428
"Friday,-August-30-2024-19:03:47",99438
"Friday,-August-30-2024-19:03:48",99430
"Friday,-August-30-2024-19:03:48",100217
"Friday,-August-30-2024-19:03:49",107481
"Friday,-August-30-2024-19:03:50",111830
"Friday,-August-30-2024-19:03:50",99431
"Friday,-August-30-2024-19:03:51",99425
"Friday,-August-30-2024-19:03:52",99419
"Friday,-August-30-2024-19:03:52",99437
"Friday,-August-30-2024-19:03:53",99418
"Friday,-August-30-2024-19:03:53",99430
"Friday,-August-30-2024-19:03:54",99437
"Friday,-August-30-2024-19:03:55",99431
"Friday,-August-30-2024-19:03:55",99428
"Friday,-August-30-2024-19:03:56",99428
"Friday,-August-30-2024-19:03:56",99427
"Friday,-August-30-2024-19:03:57",99441
"Friday,-August-30-2024-19:03:58",99436
"Friday,-August-30-2024-19:03:59",99434
"Friday,-August-30-2024-19:03:59",99433
"Friday,-August-30-2024-19:04:00",99426
"Friday,-August-30-2024-19:04:00",99426
"Friday,-August-30-2024-19:04:01",99424
"Friday,-August-30-2024-19:04:02",99434
"Friday,-August-30-2024-19:04:02",99427
"Friday,-August-30-2024-19:04:03",99425
"Friday,-August-30-2024-19:04:03",99426
"Friday,-August-30-2024-19:04:04",99435
"Friday,-August-30-2024-19:04:05",99432
"Friday,-August-30-2024-19:04:05",99429
"Friday,-August-30-2024-19:04:06",99441
"Friday,-August-30-2024-19:04:06",99427
"Friday,-August-30-2024-19:04:07",99445
"Friday,-August-30-2024-19:04:08",99438
"Friday,-August-30-2024-19:04:09",99443
"Friday,-August-30-2024-19:04:09",99439
"Friday,-August-30-2024-19:04:10",99438
"Friday,-August-30-2024-19:04:11",99438
"Friday,-August-30-2024-19:04:12",99440
"Friday,-August-30-2024-19:04:13",99439
"Friday,-August-30-2024-19:04:14",99434
"Friday,-August-30-2024-19:04:14",99432
"Friday,-August-30-2024-19:04:15",99437
"Friday,-August-30-2024-19:04:16",99444
"Friday,-August-30-2024-19:04:17",99429
"Friday,-August-30-2024-19:04:17",99427
"Friday,-August-30-2024-19:04:18",99435
"Friday,-August-30-2024-19:04:18",99381
"Friday,-August-30-2024-19:04:19",99435
"Friday,-August-30-2024-19:04:20",99427
"Friday,-August-30-2024-19:04:20",99438
"Friday,-August-30-2024-19:04:21",99429
"Friday,-August-30-2024-19:04:21",99436
"Friday,-August-30-2024-19:04:22",99422
"Friday,-August-30-2024-19:04:23",99428
"Friday,-August-30-2024-19:04:23",99434
"Friday,-August-30-2024-19:04:24",99430
"Friday,-August-30-2024-19:04:25",99426
"Friday,-August-30-2024-19:04:25",99430
"Friday,-August-30-2024-19:04:26",99425
"Friday,-August-30-2024-19:04:27",99430
"Friday,-August-30-2024-19:04:27",99423
"Friday,-August-30-2024-19:04:28",99437
"Friday,-August-30-2024-19:04:28",99428
"Friday,-August-30-2024-19:04:29",99436
"Friday,-August-30-2024-19:04:30",99436
