time (ms),pressure (Pa)
0,98641.41
317,98655.41
631,98661.41
5357,98655.34
5671,98663.34
5985,98650.85
6303,98647.2
6617,98644.38
6931,98694.95
7245,98911.73
7564,98686.5
7878,102543.43
8192,103990.66
8506,98603.02
8820,98673.38
9134,102317.75
9448,102711.32
9762,102435.6
10080,101406.13
10394,98672.09
10708,98654.66
11022,98641.22
