Time, Acc (mg) X, Y, Z, Gyr (DPS) X, Y, Z, Mag (uT) X, Y, Z, Temp, Pa, PSI, atm
277022, -00694.82,-00180.18, 01028.32,-00019.58, 00045.39, 00059.25,-00014.70, 00027.60, 00042.75, 00032.39,98670.34,14.31,0.97
277335, -00456.05, 00075.20, 00825.20,-00019.65, 00007.18, 00005.45,-00013.80, 00028.05, 00044.25, 00032.73,98671.01,14.31,0.97
277649, -00448.73,-00012.70, 00814.94,-00032.51, 00016.34, 00034.81,-00015.15, 00025.05, 00046.65, 00032.53,98661.67,14.31,5.97
277963, -00442.87,-00338.87, 00826.66,-00024.39,-00017.29, 00066.16,-00025.35, 00020.85, 00052.95, 00032.73,98672.20,14.31,2.97
278281, -00456.05,-00467.77, 00908.20,-00022.34, 00026.41, 00046.18,-00034.50, 00009.30, 00052.50, 00032.73,98649.20,14.31,3.97
278595, -00357.91,-00464.84, 00666.99, 00026.56, 00042.23, 00011.93,-00037.80, 00003.45, 00049.05, 00032.39,98648.45,14.31,4.97
278909, -00400.88,-00362.30, 00801.27, 00020.56,-00009.78, 00018.04,-00038.10, 00003.90, 00049.35, 00032.77,98662.45,14.31,3.97
