"Friday,-August-30-2024-19:49:24",99393
"Friday,-August-30-2024-19:49:24",99372
"Friday,-August-30-2024-19:49:25",99388
"Friday,-August-30-2024-19:49:26",99381
"Friday,-August-30-2024-19:49:27",99379
"Friday,-August-30-2024-19:49:28",99381
"Friday,-August-30-2024-19:49:28",99319
"Friday,-August-30-2024-19:49:29",99374
"Friday,-August-30-2024-19:49:29",99374
"Friday,-August-30-2024-19:49:30",99379
"Friday,-August-30-2024-19:49:31",99374
"Friday,-August-30-2024-19:49:31",99372
"Friday,-August-30-2024-19:49:32",99370
"Friday,-August-30-2024-19:49:32",99377
"Friday,-August-30-2024-19:49:33",99627
"Friday,-August-30-2024-19:49:34",109426
"Friday,-August-30-2024-19:49:34",99376
"Friday,-August-30-2024-19:49:35",99379
"Friday,-August-30-2024-19:49:36",99388
"Friday,-August-30-2024-19:49:37",99363
"Friday,-August-30-2024-19:49:38",99379
"Friday,-August-30-2024-19:49:38",99353
"Friday,-August-30-2024-19:49:39",99372
"Friday,-August-30-2024-19:49:39",99382
"Friday,-August-30-2024-19:49:40",99380
"Friday,-August-30-2024-19:49:41",99361
"Friday,-August-30-2024-19:49:41",99391
"Friday,-August-30-2024-19:49:42",99376
"Friday,-August-30-2024-19:49:43",99356
"Friday,-August-30-2024-19:49:43",99383
"Friday,-August-30-2024-19:49:44",99401
"Friday,-August-30-2024-19:49:44",99372
"Friday,-August-30-2024-19:49:45",99355
"Friday,-August-30-2024-19:49:46",99396
"Friday,-August-30-2024-19:49:46",99389
"Friday,-August-30-2024-19:49:47",99354
"Friday,-August-30-2024-19:49:47",99372
"Friday,-August-30-2024-19:49:48",99379
"Friday,-August-30-2024-19:49:49",99376
"Friday,-August-30-2024-19:49:49",99359
"Friday,-August-30-2024-19:49:50",99394
"Friday,-August-30-2024-19:49:51",99379
"Friday,-August-30-2024-19:49:51",99365
"Friday,-August-30-2024-19:49:52",99383
"Friday,-August-30-2024-19:49:52",99382
"Friday,-August-30-2024-19:49:53",99371
"Friday,-August-30-2024-19:49:54",99372
"Friday,-August-30-2024-19:49:54",99376
"Friday,-August-30-2024-19:49:55",99369
"Friday,-August-30-2024-19:49:55",99378
"Friday,-August-30-2024-19:49:56",99371
"Friday,-August-30-2024-19:49:57",99363
"Friday,-August-30-2024-19:49:57",99368
"Friday,-August-30-2024-19:49:58",99384
"Friday,-August-30-2024-19:49:58",99382
"Friday,-August-30-2024-19:49:59",99365
"Friday,-August-30-2024-19:50:00",99381
"Friday,-August-30-2024-19:50:00",99362
"Friday,-August-30-2024-19:50:01",99361
"Friday,-August-30-2024-19:50:02",99367
"Friday,-August-30-2024-19:50:02",99381
