Time,Pa,P1,first_derivative,second_derivative
0,98664.39,0.01,,
318,98660.73,0.01,-3.6600000000034925,
632,98664.43,0.01,3.6999999999970896,7.360000000000582
946,98644.7,0.01,-19.729999999995925,-23.429999999993015
1261,98642.23,0.01,-2.470000000001164,17.25999999999476
1579,98652.47,0.01,10.240000000005239,12.710000000006403
1893,98666.6,0.01,14.130000000004657,3.889999999999418
2207,98670.48,0.01,3.8799999999901047,-10.250000000014552
2521,98654.27,0.01,-16.20999999999185,-20.089999999981956
2839,98668.41,0.01,14.139999999999418,30.34999999999127
3153,98674.12,0.01,5.709999999991851,-8.430000000007567
3467,98657.0,0.01,-17.119999999995343,-22.829999999987194
3781,98649.84,0.01,-7.1600000000034925,9.959999999991851
4099,98594.84,0.0,-55.0,-47.83999999999651
4413,98648.37,0.01,53.529999999998836,108.52999999999884
4727,98656.14,0.01,7.7700000000040745,-45.75999999999476
5041,98674.13,0.01,17.99000000000524,10.220000000001164
5359,98670.55,0.01,-3.5800000000017462,-21.570000000006985
5673,98663.98,0.01,-6.570000000006985,-2.9900000000052387
5987,98658.97,0.01,-5.009999999994761,1.5600000000122236
6301,98650.23,0.01,-8.740000000005239,-3.7300000000104774
6619,98657.06,0.01,6.830000000001746,15.570000000006985
6933,98651.77,0.01,-5.289999999993597,-12.119999999995343
7247,98646.6,0.01,-5.169999999998254,0.11999999999534339
7561,98652.43,0.01,5.829999999987194,10.999999999985448
7879,98664.3,0.01,11.870000000009895,6.040000000022701
8193,98657.06,0.01,-7.240000000005239,-19.110000000015134
8507,98669.87,0.01,12.809999999997672,20.05000000000291
8821,98666.8,0.01,-3.069999999992433,-15.879999999990105
9139,98659.8,0.01,-7.0,-3.930000000007567
9453,98660.98,0.01,1.179999999993015,8.179999999993015
9767,98662.15,0.01,1.1699999999982538,-0.00999999999476131
10081,98641.73,0.01,-20.419999999998254,-21.589999999996508
10399,98653.09,0.01,11.360000000000582,31.779999999998836
10713,98663.84,0.01,10.75,-0.6100000000005821
11027,98669.11,0.01,5.2700000000040745,-5.4799999999959255
11341,98663.18,0.01,-5.930000000007567,-11.200000000011642
11659,98664.14,0.01,0.9600000000064028,6.89000000001397
11973,98660.75,0.01,-3.389999999999418,-4.350000000005821
12287,98657.55,0.01,-3.1999999999970896,0.1900000000023283
12601,98655.66,0.01,-1.889999999999418,1.3099999999976717
12919,98652.72,0.01,-2.9400000000023283,-1.0500000000029104
13233,98651.53,0.01,-1.1900000000023283,1.75
13547,98653.0,0.01,1.4700000000011642,2.6600000000034925
13861,98663.75,0.01,10.75,9.279999999998836
14179,98663.22,0.01,-0.5299999999988358,-11.279999999998836
14493,98662.95,0.01,-0.27000000000407454,0.2599999999947613
14807,98656.27,0.01,-6.679999999993015,-6.4099999999889405
15121,98644.07,0.01,-12.19999999999709,-5.5200000000040745
15439,98656.74,0.01,12.669999999998254,24.869999999995343
15753,98654.92,0.01,-1.820000000006985,-14.490000000005239
16067,98647.2,0.01,-7.720000000001164,-5.899999999994179
16381,98655.63,0.01,8.430000000007567,16.15000000000873
16699,98664.89,0.01,9.259999999994761,0.8299999999871943
17013,98655.82,0.01,-9.069999999992433,-18.329999999987194
17327,98656.5,0.01,0.6799999999930151,9.749999999985448
17641,98663.81,0.01,7.309999999997672,6.630000000004657
17959,98663.54,0.01,-0.27000000000407454,-7.580000000001746
18274,98662.36,0.01,-1.179999999993015,-0.9099999999889405
18588,98648.12,0.01,-14.240000000005239,-13.060000000012224
18902,98649.11,0.01,0.9900000000052387,15.230000000010477
19220,98660.66,0.01,11.55000000000291,10.559999999997672
19534,98654.38,0.01,-6.279999999998836,-17.830000000001746
19848,98663.88,0.01,9.5,15.779999999998836
20162,98665.71,0.01,1.8300000000017462,-7.669999999998254
20480,98662.99,0.01,-2.720000000001164,-4.55000000000291
20794,98651.8,0.01,-11.190000000002328,-8.470000000001164
21108,98655.38,0.01,3.5800000000017462,14.770000000004075
21422,98663.18,0.01,7.7999999999883585,4.219999999986612
21740,98664.39,0.01,1.2100000000064028,-6.589999999981956
22054,98655.19,0.01,-9.19999999999709,-10.410000000003492
22368,98654.51,0.01,-0.680000000007567,8.519999999989523
23028,98664.02,0.01,9.510000000009313,10.19000000001688
23011,98668.86,0.01,4.8399999999965075,-4.670000000012806
23325,98659.99,0.01,-8.869999999995343,-13.709999999991851
23639,98662.73,0.01,2.7399999999906868,11.60999999998603
23953,98648.29,0.01,-14.440000000002328,-17.179999999993015
24271,98654.07,0.01,5.780000000013388,20.220000000015716
24585,98634.16,0.0,-19.910000000003492,-25.69000000001688
