"Friday,-August-30-2024-18:04:55",99504
"Friday,-August-30-2024-18:04:55",99501
"Friday,-August-30-2024-18:04:56",99490
"Friday,-August-30-2024-18:04:56",99475
"Friday,-August-30-2024-18:04:57",98791
"Friday,-August-30-2024-18:04:57",99357
"Friday,-August-30-2024-18:04:58",99427
"Friday,-August-30-2024-18:04:59",99485
"Friday,-August-30-2024-18:04:59",99483
"Friday,-August-30-2024-18:05:00",99488
"Friday,-August-30-2024-18:05:00",99473
"Friday,-August-30-2024-18:05:01",99447
"Friday,-August-30-2024-18:05:01",99487
"Friday,-August-30-2024-18:05:02",99473
"Friday,-August-30-2024-18:05:02",99477
"Friday,-August-30-2024-18:05:03",99471
"Friday,-August-30-2024-18:05:03",99464
"Friday,-August-30-2024-18:05:03",99466
"Friday,-August-30-2024-18:05:04",99500
"Friday,-August-30-2024-18:05:04",99494
"Friday,-August-30-2024-18:05:05",99476
"Friday,-August-30-2024-18:05:05",99477
"Friday,-August-30-2024-18:05:06",99462
"Friday,-August-30-2024-18:05:06",99485
"Friday,-August-30-2024-18:05:07",99489
"Friday,-August-30-2024-18:05:07",99477
"Friday,-August-30-2024-18:05:08",99475
"Friday,-August-30-2024-18:05:08",99466
"Friday,-August-30-2024-18:05:09",99468
"Friday,-August-30-2024-18:05:09",99488
"Friday,-August-30-2024-18:05:10",99480
"Friday,-August-30-2024-18:05:10",99476
"Friday,-August-30-2024-18:05:11",99469
"Friday,-August-30-2024-18:05:11",99467
"Friday,-August-30-2024-18:05:12",99475
"Friday,-August-30-2024-18:05:12",99474
"Friday,-August-30-2024-18:05:13",99483
"Friday,-August-30-2024-18:05:14",99480
"Friday,-August-30-2024-18:05:15",99487
"Friday,-August-30-2024-18:05:16",99484
"Friday,-August-30-2024-18:05:17",99470
"Friday,-August-30-2024-18:05:17",99459
"Friday,-August-30-2024-18:05:18",110168
"Friday,-August-30-2024-18:05:19",99489
"Friday,-August-30-2024-18:05:19",99504
"Friday,-August-30-2024-18:05:20",99483
"Friday,-August-30-2024-18:05:20",99479
"Friday,-August-30-2024-18:05:21",99477
"Friday,-August-30-2024-18:05:22",99474
"Friday,-August-30-2024-18:05:22",99475
"Friday,-August-30-2024-18:05:23",99474
"Friday,-August-30-2024-18:05:23",99473
"Friday,-August-30-2024-18:05:24",99477
"Friday,-August-30-2024-18:05:25",99484
"Friday,-August-30-2024-18:05:25",99480
"Friday,-August-30-2024-18:05:26",99469
"Friday,-August-30-2024-18:05:27",99475
"Friday,-August-30-2024-18:05:27",99474
"Friday,-August-30-2024-18:05:28",99480
"Friday,-August-30-2024-18:05:28",99480
"Friday,-August-30-2024-18:05:29",99484
"Friday,-August-30-2024-18:05:30",99488
"Friday,-August-30-2024-18:05:30",99474
"Friday,-August-30-2024-18:05:31",99488
"Friday,-August-30-2024-18:05:31",99480
"Friday,-August-30-2024-18:05:32",99482
"Friday,-August-30-2024-18:05:33",99473
"Friday,-August-30-2024-18:05:33",99469
"Friday,-August-30-2024-18:05:34",99483
"Friday,-August-30-2024-18:05:35",99476
"Friday,-August-30-2024-18:05:35",99473
"Friday,-August-30-2024-18:05:36",99469
"Friday,-August-30-2024-18:05:36",99488
"Friday,-August-30-2024-18:05:37",99479
"Friday,-August-30-2024-18:05:38",99483
"Friday,-August-30-2024-18:05:38",99466
"Friday,-August-30-2024-18:05:39",99481
"Friday,-August-30-2024-18:05:39",99471
"Friday,-August-30-2024-18:05:40",99481
"Friday,-August-30-2024-18:05:41",99474
"Friday,-August-30-2024-18:05:41",99469
"Friday,-August-30-2024-18:05:42",99482
"Friday,-August-30-2024-18:05:43",99488
"Friday,-August-30-2024-18:05:43",99478
"Friday,-August-30-2024-18:05:44",99476
"Friday,-August-30-2024-18:05:44",99476
"Friday,-August-30-2024-18:05:45",99485
"Friday,-August-30-2024-18:05:46",99483
"Friday,-August-30-2024-18:05:46",99478
"Friday,-August-30-2024-18:05:47",99471
"Friday,-August-30-2024-18:05:47",99481
"Friday,-August-30-2024-18:05:48",99481
"Friday,-August-30-2024-18:05:49",99479
"Friday,-August-30-2024-18:05:49",99470
"Friday,-August-30-2024-18:05:50",99471
"Friday,-August-30-2024-18:05:51",99484
"Friday,-August-30-2024-18:05:51",99488
"Friday,-August-30-2024-18:05:52",99474
"Friday,-August-30-2024-18:05:52",99482
"Friday,-August-30-2024-18:05:53",99489
"Friday,-August-30-2024-18:05:54",99486
"Friday,-August-30-2024-18:05:54",99474
"Friday,-August-30-2024-18:05:55",99473
"Friday,-August-30-2024-18:05:55",99484
"Friday,-August-30-2024-18:05:56",99490
"Friday,-August-30-2024-18:05:57",99475
"Friday,-August-30-2024-18:05:58",99491
"Friday,-August-30-2024-18:05:59",99470
"Friday,-August-30-2024-18:06:00",99483
"Friday,-August-30-2024-18:06:01",101939
"Friday,-August-30-2024-18:06:02",103162
"Friday,-August-30-2024-18:06:03",103210
"Friday,-August-30-2024-18:06:04",99483
"Friday,-August-30-2024-18:06:05",99374
"Friday,-August-30-2024-18:06:06",99479
"Friday,-August-30-2024-18:06:07",100295
"Friday,-August-30-2024-18:06:08",99462
"Friday,-August-30-2024-18:06:09",99491
"Friday,-August-30-2024-18:06:10",99418
"Friday,-August-30-2024-18:06:11",99482
"Friday,-August-30-2024-18:06:12",108884
"Friday,-August-30-2024-18:06:13",99484
"Friday,-August-30-2024-18:06:13",99505
"Friday,-August-30-2024-18:06:14",99478
"Friday,-August-30-2024-18:06:15",99480
"Friday,-August-30-2024-18:06:16",99480
"Friday,-August-30-2024-18:06:17",99465
"Friday,-August-30-2024-18:06:17",99475
"Friday,-August-30-2024-18:06:18",99485
"Friday,-August-30-2024-18:06:19",99472
"Friday,-August-30-2024-18:06:19",99486
"Friday,-August-30-2024-18:06:20",99466
"Friday,-August-30-2024-18:06:21",99819
"Friday,-August-30-2024-18:06:22",99475
"Friday,-August-30-2024-18:06:22",99478
"Friday,-August-30-2024-18:06:23",99461
"Friday,-August-30-2024-18:06:23",99471
"Friday,-August-30-2024-18:06:24",99474
