"Friday,-August-30-2024-18:42:51",99449
"Friday,-August-30-2024-18:42:52",99441
"Friday,-August-30-2024-18:42:52",99410
"Friday,-August-30-2024-18:42:53",99429
"Friday,-August-30-2024-18:42:54",99455
"Friday,-August-30-2024-18:42:55",99451
"Friday,-August-30-2024-18:42:55",99433
"Friday,-August-30-2024-18:42:56",99461
"Friday,-August-30-2024-18:42:57",99450
"Friday,-August-30-2024-18:42:57",99449
"Friday,-August-30-2024-18:42:58",99414
"Friday,-August-30-2024-18:42:58",99458
"Friday,-August-30-2024-18:42:59",99444
"Friday,-August-30-2024-18:43:00",99446
"Friday,-August-30-2024-18:43:00",99436
"Friday,-August-30-2024-18:43:01",99440
"Friday,-August-30-2024-18:43:01",99459
"Friday,-August-30-2024-18:43:02",99438
"Friday,-August-30-2024-18:43:03",99407
"Friday,-August-30-2024-18:43:03",99438
"Friday,-August-30-2024-18:43:04",102132
"Friday,-August-30-2024-18:43:04",111668
"Friday,-August-30-2024-18:43:05",111997
"Friday,-August-30-2024-18:43:06",99439
"Friday,-August-30-2024-18:43:06",99445
"Friday,-August-30-2024-18:43:07",99443
"Friday,-August-30-2024-18:43:08",99441
"Friday,-August-30-2024-18:43:08",99444
"Friday,-August-30-2024-18:43:09",99439
"Friday,-August-30-2024-18:43:09",99442
"Friday,-August-30-2024-18:43:10",99436
"Friday,-August-30-2024-18:43:11",99449
"Friday,-August-30-2024-18:43:12",99448
"Friday,-August-30-2024-18:43:12",99441
"Friday,-August-30-2024-18:43:13",99447
"Friday,-August-30-2024-18:43:14",99450
"Friday,-August-30-2024-18:43:14",99457
"Friday,-August-30-2024-18:43:15",99443
"Friday,-August-30-2024-18:43:16",99438
"Friday,-August-30-2024-18:43:17",99441
"Friday,-August-30-2024-18:43:18",99444
"Friday,-August-30-2024-18:43:19",99450
"Friday,-August-30-2024-18:43:19",99434
"Friday,-August-30-2024-18:43:20",99443
"Friday,-August-30-2024-18:43:21",99437
"Friday,-August-30-2024-18:43:21",99441
"Friday,-August-30-2024-18:43:22",99436
"Friday,-August-30-2024-18:43:23",99440
"Friday,-August-30-2024-18:43:23",99432
"Friday,-August-30-2024-18:43:24",99444
"Friday,-August-30-2024-18:43:24",99441
"Friday,-August-30-2024-18:43:25",99437
"Friday,-August-30-2024-18:43:26",99436
"Friday,-August-30-2024-18:43:26",99438
"Friday,-August-30-2024-18:43:27",99441
"Friday,-August-30-2024-18:43:27",99431
"Friday,-August-30-2024-18:43:28",99444
"Friday,-August-30-2024-18:43:29",99441
"Friday,-August-30-2024-18:43:29",99435
"Friday,-August-30-2024-18:43:30",99436
"Friday,-August-30-2024-18:43:31",99435
"Friday,-August-30-2024-18:43:31",99436
"Friday,-August-30-2024-18:43:32",99438
