"Friday,-August-30-2024-19:00:23",99438
"Friday,-August-30-2024-19:00:24",99431
"Friday,-August-30-2024-19:00:25",99428
"Friday,-August-30-2024-19:00:26",99428
"Friday,-August-30-2024-19:00:27",99450
"Friday,-August-30-2024-19:00:28",99429
"Friday,-August-30-2024-19:00:29",99442
"Friday,-August-30-2024-19:00:29",99436
"Friday,-August-30-2024-19:00:31",99418
"Friday,-August-30-2024-19:00:31",99423
"Friday,-August-30-2024-19:00:32",99435
"Friday,-August-30-2024-19:00:33",107859
"Friday,-August-30-2024-19:00:34",99658
"Friday,-August-30-2024-19:00:35",99435
"Friday,-August-30-2024-19:00:36",99432
"Friday,-August-30-2024-19:00:37",99435
"Friday,-August-30-2024-19:00:37",99435
"Friday,-August-30-2024-19:00:39",99430
"Friday,-August-30-2024-19:00:40",99430
"Friday,-August-30-2024-19:00:40",99436
"Friday,-August-30-2024-19:00:41",99440
"Friday,-August-30-2024-19:00:42",99427
"Friday,-August-30-2024-19:00:43",99438
"Friday,-August-30-2024-19:00:45",99436
"Friday,-August-30-2024-19:00:46",99436
"Friday,-August-30-2024-19:00:46",99442
"Friday,-August-30-2024-19:00:47",99434
"Friday,-August-30-2024-19:00:48",99440
"Friday,-August-30-2024-19:00:48",99442
"Friday,-August-30-2024-19:00:49",99441
"Friday,-August-30-2024-19:00:49",99439
"Friday,-August-30-2024-19:00:50",99424
"Friday,-August-30-2024-19:00:51",99428
"Friday,-August-30-2024-19:00:52",99436
"Friday,-August-30-2024-19:00:53",99429
"Friday,-August-30-2024-19:00:54",99434
"Friday,-August-30-2024-19:00:55",99432
"Friday,-August-30-2024-19:00:56",99440
"Friday,-August-30-2024-19:00:57",99433
"Friday,-August-30-2024-19:00:57",99437
"Friday,-August-30-2024-19:00:58",99433
"Friday,-August-30-2024-19:00:59",99439
"Friday,-August-30-2024-19:01:00",99428
"Friday,-August-30-2024-19:01:01",99439
"Friday,-August-30-2024-19:01:02",99436
"Friday,-August-30-2024-19:01:03",99437
"Friday,-August-30-2024-19:01:04",99438
"Friday,-August-30-2024-19:01:04",99437
"Friday,-August-30-2024-19:01:05",99432
"Friday,-August-30-2024-19:01:06",99426
"Friday,-August-30-2024-19:01:07",99437
"Friday,-August-30-2024-19:01:08",99436
"Friday,-August-30-2024-19:01:09",99426
"Friday,-August-30-2024-19:01:09",99436
"Friday,-August-30-2024-19:01:10",99439
"Friday,-August-30-2024-19:01:11",99433
"Friday,-August-30-2024-19:01:12",99428
"Friday,-August-30-2024-19:01:14",99422
"Friday,-August-30-2024-19:01:14",99444
"Friday,-August-30-2024-19:01:15",99442
"Friday,-August-30-2024-19:01:16",99437
"Friday,-August-30-2024-19:01:16",99439
"Friday,-August-30-2024-19:01:17",99436
"Friday,-August-30-2024-19:01:18",99448
"Friday,-August-30-2024-19:01:19",100477
"Friday,-August-30-2024-19:01:20",100572
"Friday,-August-30-2024-19:01:21",100443
"Friday,-August-30-2024-19:01:23",99429
"Friday,-August-30-2024-19:01:24",100129
"Friday,-August-30-2024-19:01:25",101188
"Friday,-August-30-2024-19:01:26",99418
"Friday,-August-30-2024-19:01:27",99430
"Friday,-August-30-2024-19:01:27",99418
"Friday,-August-30-2024-19:01:28",99712
"Friday,-August-30-2024-19:01:29",99566
"Friday,-August-30-2024-19:01:29",99435
"Friday,-August-30-2024-19:01:30",99442
"Friday,-August-30-2024-19:01:31",99428
"Friday,-August-30-2024-19:01:33",105444
"Friday,-August-30-2024-19:01:33",99717
"Friday,-August-30-2024-19:01:34",99412
"Friday,-August-30-2024-19:01:35",99410
"Friday,-August-30-2024-19:01:35",99434
"Friday,-August-30-2024-19:01:36",99490
"Friday,-August-30-2024-19:01:37",99363
"Friday,-August-30-2024-19:01:37",103837
"Friday,-August-30-2024-19:01:38",113050
"Friday,-August-30-2024-19:01:39",99545
"Friday,-August-30-2024-19:01:39",99424
"Friday,-August-30-2024-19:01:40",99428
"Friday,-August-30-2024-19:01:41",99419
"Friday,-August-30-2024-19:01:42",99420
"Friday,-August-30-2024-19:01:43",99427
"Friday,-August-30-2024-19:01:44",99431
"Friday,-August-30-2024-19:01:45",99425
"Friday,-August-30-2024-19:01:46",99398
"Friday,-August-30-2024-19:01:47",99428
"Friday,-August-30-2024-19:01:47",99436
"Friday,-August-30-2024-19:01:48",99411
"Friday,-August-30-2024-19:01:50",99428
"Friday,-August-30-2024-19:01:51",99429
"Friday,-August-30-2024-19:01:52",99418
"Friday,-August-30-2024-19:01:52",99401
"Friday,-August-30-2024-19:01:53",99426
"Friday,-August-30-2024-19:01:54",99422
"Friday,-August-30-2024-19:01:55",99461
"Friday,-August-30-2024-19:01:56",99424
"Friday,-August-30-2024-19:01:57",99428
"Friday,-August-30-2024-19:01:57",99423
"Friday,-August-30-2024-19:01:58",99430
